,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,1.2890004336787935,3.2232915527090102,1.7953527655335624,-0.9359644161106895,4.806067590432175,NWSA
SARIMA,SARIMA,1.5803544747140834,3.7868667831345943,1.9459873543100414,-1.274457405051864,5.825399081585351,NWSA
Prophet,Prophet,2.1644499358947002,5.0253796251139535,2.2417358508785004,-2.018329546854551,7.807490535222065,NWSA
