,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,4.768008825870824,34.2944138322807,5.85614325578539,-1.1870278377172907,3.6435822610404776,A
SARIMA,SARIMA,4.961297657845864,37.69921399717419,6.139968566464668,-1.4041591984952766,3.792629167801657,A
Prophet,Prophet,18.42547478793275,371.15507010215157,19.265385282992696,-22.669349602915645,13.876150226826518,A
