,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,4.146769286276791,20.45122160171881,4.522302687980849,-0.04750221722790804,2.5925257045398356,ICE
SARIMA,SARIMA,5.649314950070445,33.96794283592096,5.828202367447527,-0.7398224970731144,3.5496885763576005,ICE
Prophet,Prophet,9.608971097951773,121.60806569036359,11.02760471228288,-5.228709508127719,6.099332133724604,ICE
