,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,1.7563847431408826,4.611723391078909,2.14749234948088,-0.006473585581935115,2.479289455642052,SOLV
SARIMA,SARIMA,2.2573794877430475,8.455225582335139,2.907787059317642,-0.8452887320212963,3.2190491368554848,SOLV
Prophet,Prophet,4.2222067944360075,26.70152771209414,5.167352098714983,-4.827405518052884,5.9141064498939455,SOLV
