,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.452839423606406,8.420835072167458,2.901867514578751,-1.690254730097906,4.215717716616414,CMG
SARIMA,SARIMA,3.324961044969531,13.690691112364103,3.7000933923840496,-3.3738472737795533,5.687869458258947,CMG
Prophet,Prophet,3.653339030946405,17.71899256500871,4.20939337256673,-4.6607929204240754,6.268031615632058,CMG
