symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period
BIIB,"{'mean': 245.4655032760326, 'std': 35.2678359085927, 'min': 173.0399932861328, 'max': 318.05999755859375, 'median': 247.16000366210938, 'skewness': -0.022320174944285016, 'kurtosis': -0.9556929359827588}","{'test_statistic': -0.3107830099913873, 'p_value': 0.9239631903502585, 'critical_values': {'1%': -3.4444609168389615, '5%': -2.8677622536920317, '10%': -2.5700842229549266}}","{'annual_volatility': 0.23868579254476918, 'max_volatility': 0.3659156316074663, 'min_volatility': 0.11260501979303918, 'avg_volatility': 0.23156151917368814}","{'start_date': Timestamp('2023-01-03 00:00:00'), 'end_date': Timestamp('2024-11-08 00:00:00'), 'trading_days': 467}"
