,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,9.147239266920883,136.02452595822157,11.662955284070225,-1.5795852117898694,3.8370080590686766,HLT
SARIMA,SARIMA,12.988739417063517,198.97752021087624,14.105939182162818,-2.773433246679678,5.388641082278951,HLT
Prophet,Prophet,23.487979386490693,571.5635281245002,23.907394841858036,-9.839198404567485,9.66612637255076,HLT
