,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.6161812814116367,18.520217460283344,4.303512223786909,-0.18393560295700762,1.7785965247561122,ALLE
SARIMA,SARIMA,3.081186716330699,20.0476086627711,4.477455601429354,-0.28157661760203245,2.1154195487315333,ALLE
Prophet,Prophet,15.521654543683384,274.25194591245906,16.560553913213745,-16.532010282401526,10.97923845582349,ALLE
