,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,3.376867101437908,19.412463910931653,4.4059577745289,-0.6423566737341242,3.54922977053159,ACGL
SARIMA,SARIMA,4.669084260647325,31.129117553737405,5.579347412891351,-1.6336231297792576,4.882451484808705,ACGL
Prophet,Prophet,9.453736398185873,98.22342383170452,9.910773119777515,-7.310016512441429,9.627238406145281,ACGL
