,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,17.23911990646711,460.8246326847905,21.466826330056115,-1.6679064006826372,3.716967240392229,FDS
SARIMA,SARIMA,19.34615849776817,504.6035910988255,22.46338334042371,-1.9213610883965946,4.1530210124937215,FDS
Prophet,Prophet,25.622383044443623,711.7162037872309,26.678009741868507,-3.1204225661528335,5.442008773369555,FDS
