,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,3.5319224845045016,19.04718288449627,4.364307835670654,-1.480524902180917,6.643532178290163,WMB
SARIMA,SARIMA,5.258684637163231,31.021050016712476,5.569654389341629,-3.039888078193883,9.709392495885664,WMB
Prophet,Prophet,6.791985734088473,47.50170968134163,6.8921484082499,-5.186173276923017,12.426820314947008,WMB
