,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,5.852298718443793,56.26239681696465,7.500826408934195,-0.27440543232333603,1.4074637375329606,MSFT
SARIMA,SARIMA,10.047702792206461,141.44316185241377,11.89298792786799,-2.2038438464703454,2.4136745526873353,MSFT
Prophet,Prophet,12.25071381007925,194.03529616166875,13.929655277919434,-3.3951137790193897,2.904322631563385,MSFT
