,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,21.857175993904384,870.758671361606,29.508620289020733,-0.5329303556749261,7.407898257548692,GEV
SARIMA,SARIMA,45.071293217650386,2209.6835940662068,47.00727171476991,-2.8900457373387387,14.558254164798598,GEV
Prophet,Prophet,19.002039644765922,610.3631122901736,24.705527970277696,-0.07451602101276023,6.374984201505167,GEV
