,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,13.098294764156865,306.7267717153266,17.513616751411647,-1.1334940983990256,3.5982471714679596,EG
SARIMA,SARIMA,13.770292739613497,338.568753294329,18.400237859721514,-1.3549768186722404,3.7822864883682668,EG
Prophet,Prophet,36.23223100357463,1691.6459546046829,41.12962380820767,-10.766552494085195,9.626271668130858,EG
