,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,14.197341386836559,292.99035445008826,17.116961016783566,-1.9528166243543126,5.580572656643403,NSC
SARIMA,SARIMA,16.348470403384496,358.10547778156945,18.923675060134844,-2.6090601345918936,6.403066971103286,NSC
Prophet,Prophet,37.27276015622526,1447.5993629509094,38.04733056274657,-13.589201997277115,14.37235261764272,NSC
