,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,11.19117752690665,182.56953306023914,13.511829375041676,-2.139349021774025,8.029098099512622,ETR
SARIMA,SARIMA,16.574297456771635,298.89390035921014,17.288548243250794,-4.139588506244932,11.650760002892726,ETR
Prophet,Prophet,18.85114268883962,375.41309589109284,19.37557988528583,-5.455363693995947,13.206862533386438,ETR
