,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,1.8879833976423575,5.75270685094543,2.3984801126849957,-0.09801059266697076,2.062807262275922,BBY
SARIMA,SARIMA,2.039899246449106,6.240967168840265,2.498192780559632,-0.19120411267735715,2.2404029622016717,BBY
Prophet,Prophet,10.440958206456974,122.8827133802269,11.085247556109286,-22.454440569133794,11.591789511494515,BBY
