symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period
GE,"{'mean': 115.79199275112765, 'std': 40.44140878155281, 'min': 52.943973541259766, 'max': 194.22999572753906, 'median': 96.24102020263672, 'skewness': 0.4405640447468109, 'kurtosis': -1.3474285580113696}","{'test_statistic': -0.18494402446667949, 'p_value': 0.940292616055872, 'critical_values': {'1%': -3.4445220811896657, '5%': -2.8677891615873192, '10%': -2.5700985643950656}}","{'annual_volatility': 0.27524508480810034, 'max_volatility': 0.5022453482794068, 'min_volatility': 0.12884989006067563, 'avg_volatility': 0.2594762655894366}","{'start_date': Timestamp('2023-01-03 00:00:00'), 'end_date': Timestamp('2024-11-08 00:00:00'), 'trading_days': 467}"
