,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,1.9893000141229125,5.668439820102237,2.380848550433697,-2.086610085044245,3.53079963476908,CSCO
SARIMA,SARIMA,2.5210507508454993,7.694751657706463,2.773941538264003,-3.1899885722275014,4.452397047641492,CSCO
Prophet,Prophet,5.609327221217474,34.747572862870285,5.894707190596518,-17.920939841152048,9.780146217459354,CSCO
