,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,1.1677766267396767,1.9594608084869436,1.3998074183568765,-0.2738848961878959,4.272142553910576,PFE
SARIMA,SARIMA,1.3479327865668156,2.375356749293355,1.54121924115077,-0.5442672151832151,4.906921569607814,PFE
Prophet,Prophet,1.9665676336207425,5.4751189125841835,2.3398972012856,-2.5594849651314995,7.146422986716285,PFE
