,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,8.958673167700068,94.33902611671641,9.712827915530903,-5.3142079571493115,4.029418224925511,MMC
SARIMA,SARIMA,10.433532845429443,120.79563914876267,10.990706944904076,-7.084976253182907,4.684184407847507,MMC
Prophet,Prophet,6.394098089164926,59.20549884688501,7.694510955667359,-2.9626848751171693,2.8270882603677756,MMC
