symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period
RTX,"{'mean': 97.35254826024972, 'std': 13.39560304318861, 'min': 69.37999725341797, 'max': 127.20999908447266, 'median': 97.63999938964844, 'skewness': 0.25687949976372576, 'kurtosis': -0.34582067400010796}","{'test_statistic': -0.1037681588472986, 'p_value': 0.9490619144811866, 'critical_values': {'1%': -3.4444609168389615, '5%': -2.8677622536920317, '10%': -2.5700842229549266}}","{'annual_volatility': 0.21210779231565136, 'max_volatility': 0.4074022246266352, 'min_volatility': 0.08476814981518607, 'avg_volatility': 0.1954537534453577}","{'start_date': Timestamp('2023-01-03 00:00:00'), 'end_date': Timestamp('2024-11-08 00:00:00'), 'trading_days': 467}"
