,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.7307263627398175,11.32935772386543,3.365911128337382,-1.6572889290060777,4.627693038787925,LNT
SARIMA,SARIMA,3.2759731494861546,14.174491207344532,3.764902549514998,-2.324611992807617,5.521071724039258,LNT
Prophet,Prophet,4.262512554261524,21.861461640266374,4.675624197929767,-4.127582816649784,7.157787291219282,LNT
