,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,8.889221124751208,127.6110585952774,11.296506477459188,-1.6149963923553297,8.569984036539493,HWM
SARIMA,SARIMA,12.542481137463803,184.8696604892195,13.596678288803465,-2.7883354354773333,11.807141871171838,HWM
Prophet,Prophet,14.487044939480784,231.2036765635158,15.205383144252426,-3.7378086724472723,13.551855441486968,HWM
