MAE,MSE,RMSE,R2,MAPE
22.24441663631452,628.7294494612007,25.074478049626492,-3.6212152292925577,
44.114538305285585,2013.553037535198,44.872631274923,-13.799787046749698,
19.144835490512346,462.8733948666831,21.514492670446195,-2.40215904221656,
14.557656222738578,392.0355130446399,19.799886692722257,-1.8814945520015942,
75.40815455118815,5822.4388503911905,76.30490711868529,-41.79542354841271,
