MAE,MSE,RMSE,R2,MAPE
3.1853075076864164,12.207503535179054,3.493923802142665,-4.930668795459788,
6.332939627678306,41.43490329348155,6.436994896182655,-19.129970660863762,
1.62191607674194,3.6313586648847216,1.9056124120305056,-0.764192445809392,
1.2062894879459993,2.0993162752913572,1.4489017479771902,-0.019893173882149284,
13.596644020080566,186.92549858148794,13.672070018160671,-89.812443209072,
