symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period
DFS,"{'mean': 113.4951602682567, 'std': 18.18917943533223, 'min': 80.48999786376953, 'max': 182.5500030517578, 'median': 112.56999969482422, 'skewness': 0.33926765631589884, 'kurtosis': -0.1096851384941302}","{'test_statistic': -0.10857695967881222, 'p_value': 0.9485775057061577, 'critical_values': {'1%': -3.4444609168389615, '5%': -2.8677622536920317, '10%': -2.5700842229549266}}","{'annual_volatility': 0.37255828526253043, 'max_volatility': 0.7765483158934079, 'min_volatility': 0.13677056521858402, 'avg_volatility': 0.3253133058179881}","{'start_date': Timestamp('2023-01-03 00:00:00'), 'end_date': Timestamp('2024-11-08 00:00:00'), 'trading_days': 467}"
