MAE,MSE,RMSE,R2,MAPE
7.305946116377795,69.17685848228955,8.317262679649449,-3.2683137249430283,
12.446991133216263,187.9783476372868,13.710519597640594,-10.598540014906265,
9.885247075933288,119.07955248270848,10.912357787513589,-6.347383205499912,
8.173503201653261,82.84927014072919,9.102157444294686,-4.1119215963488935,
179.3561648686727,32184.83853737829,179.4013337112584,-1984.8517874057177,
3.701501880053617,20.28309838017261,4.50367609627653,-0.1630276079079433,
7.661571329451621,79.59831676262165,8.921788876824067,-3.5641468676415693,
7.0784648943117485,76.06623016406651,8.721595620301741,-3.36161793687146,
5.1502434147084575,39.57447904986686,6.290824989607234,-1.269190379146501,
135.2467947324117,18309.13007730696,135.31123411345772,-1048.840776668583,
8.070348503736593,80.34811664517821,8.96371109781982,-0.0053904454485,
7.946076579709095,107.35996888670162,10.361465576196334,-0.3433878907081462,
18.035788715841303,394.2553943442639,19.855865489679967,-3.9332905746962634,
13.925689439851348,249.1273164374277,15.783767498206116,-2.1173129390512715,
182.3817713737488,33342.97272812572,182.6005824966769,-416.2183195250943,
0.7520690972626685,0.7105263370635749,0.8429272430427047,-3.7521174268201616,
1.290663212494291,1.7819801695240922,1.33490830004315,-10.918177520118704,
0.4604181700808222,0.4043180904364638,0.6358601186082233,-1.7041461284634325,
0.2310630478085534,0.1382766067196774,0.3718556261772537,0.0751832293370118,
1.867705567677816,3.6377556219704577,1.90729012527472,-23.32991007359669,
10.976468413193208,170.01028091425184,13.038799059508964,-0.999730165694505,
23.03449277847523,618.5092843890955,24.869846891147027,-6.275158108695949,
11.51444572561044,178.78342113148372,13.370991778154815,-1.1029234140434965,
14.772138917487194,286.0008983823315,16.911561086497354,-2.364059048872103,
147.19777218500772,21752.318746411413,147.48667311459505,-254.8596323532956,
18.133045972476808,381.2500748560378,19.525626106633247,-6.185978865524391,
19.87321320121177,434.4943030067136,20.844526931708323,-7.1895508604843705,
5.363403030593144,51.74213652350137,7.1932007148071,0.0247401271846068,
5.428343281487155,81.78343101361511,9.043419210321677,-0.541492174226659,
161.78621664047242,26227.840128011645,161.9501161716522,-493.3545386041238,
5.785536803821295,41.69145379894049,6.456891961225655,-3.060717634800291,
12.21316211110955,178.83506690762638,13.372922900683545,-16.418406981311442,
6.850697168623053,57.38778500737489,7.57547259300533,-4.5895290129579775,
5.10398107796225,37.87881634328758,6.15457686143309,-2.6893694869056906,
310.8085130691528,96612.17720318468,310.82499449559185,-9408.95662078334,
44.791765735904406,2406.2272216851325,49.05330999723803,-3.8682093230918033,
80.2940692301037,6701.949628895314,81.86543610642597,-12.559190658407893,
16.108252680593406,426.8139947435504,20.659477116896024,0.1364822699572543,
82.82340075193396,7436.252881197044,86.23371081657709,-14.044811761276325,
497.2404610315959,247743.8119723223,497.7386984877932,-500.22811524729,
18.998057725625724,427.2583576994837,20.670228777144285,-4.095106638264611,
36.31514555093904,1357.6578579886511,36.84640902433575,-15.190231133162566,
17.321805661084287,413.05352226144765,20.32371821939695,-3.925712289314977,
6.896385773946623,92.61916355871054,9.623885055356311,-0.1044945208782093,
209.75484759012855,44080.69023431319,209.9540193335512,-524.66746415785,
18.939607342119015,410.002720595621,20.248523911525528,-6.570871754889364,
38.05684430773604,1499.0259598320074,38.717256615519744,-26.680141445527948,
5.237665211146074,69.7208714597108,8.349902482047968,-0.2874250582868796,
14.92270033242463,298.5520128994925,17.2786577285243,-4.512887813384608,
179.49257599512737,32271.73379321869,179.64335165326517,-594.9110649350104,
8.844361042352126,119.36447998241368,10.925405254836711,0.0095480312066577,
11.609000753378927,221.45555015277068,14.881382669388309,-0.8375741735006987,
12.391126194446022,197.8859940654623,14.067195671684614,-0.642000806669133,
94.72564369690508,9135.64156990556,95.5805501653216,-74.80491432992791,
390.2304834365845,152400.20501624065,390.384688501279,-1263.572870631898,
16.071595316341362,296.22595894250725,17.21121607971114,-3.044991684474499,
37.02476944482264,1462.4561877826168,38.24207352880616,-18.96996866718588,
8.213496475434303,134.31783030190985,11.589556950199167,-0.8341218595002706,
7.377251286206715,103.60850667018134,10.178826389627703,-0.4147833276253954,
315.71730041503906,99750.73603028766,315.8333991684345,-1361.1051281364423,
24.249938948923774,696.8040494173428,26.39704622523783,-5.2997337002586615,
54.23732866405409,3041.414553804125,55.14902133133575,-26.497115978413724,
22.02974028522977,544.3134186288648,23.330525468340078,-3.9210816006401856,
10.929128794242605,196.11394889754104,14.00406901216718,-0.7730460292154193,
351.3529571533203,123560.16610270088,351.5112602786728,-1116.0947457289117,
5.745726417100765,58.746194441258034,7.664606607077628,-1.2922612267560036,
14.147605026810677,204.7705048824516,14.309804501894902,-6.990091838112995,
4.123387694245371,28.13126545649083,5.303891538907148,-0.097674660951426,
4.226756017053972,36.66784790790479,6.055398245194514,-0.4307698877741373,
70.562388865153,5004.798978854748,70.74460388506496,-194.2859543677891,
3.1853075076864164,12.207503535179054,3.493923802142665,-4.930668795459788,
6.332939627678306,41.43490329348155,6.436994896182655,-19.12997066086376,
1.62191607674194,3.6313586648847216,1.9056124120305056,-0.764192445809392,
1.206289487945999,2.099316275291357,1.4489017479771902,-0.0198931738821492,
13.596644020080566,186.92549858148797,13.672070018160673,-89.812443209072,
9.727418166554344,162.37523739823513,12.742654252479548,-0.0057980615021613,
13.699502288048627,252.10100779992663,15.877688994306654,-0.5615848143521389,
10.83774349593541,177.67546138692967,13.32949591646022,-0.1005719683795722,
19.13073623083938,460.827911147812,21.46690269106869,-1.8544981805433676,
302.90593144098915,91913.57562685091,303.1725179280782,-568.3386360660912,
6.974108989246785,57.95469220826895,7.612797922463787,-5.244154399348044,
8.541286568764354,79.21990756974272,8.900556587637805,-7.535311215007651,
2.550817555150993,10.894956143846704,3.300750845466332,-0.1738443557223816,
4.812194022244062,33.935345327801734,5.825405164261258,-2.656261947876498,
58.24893274307251,3402.214633565028,58.32850618321224,-365.5614061991392,
10.80056390440464,148.15933166446055,12.172071790145692,-2.8818801260065428,
21.23960253709914,483.0454534382442,21.97829505303458,-11.656135287559016,
8.308515698339724,92.04325531486826,9.59391762080894,-1.4115989153414907,
5.1255590395228445,69.99567578466437,8.366341840055567,-0.8339366119053786,
56.440364042917885,3223.711973624825,56.77774188557365,-83.46355218937131,
2.878926742381962,15.022137919697322,3.87584028562805,-0.36447281629023,
5.483461495828201,43.897657119520446,6.625530704745126,-2.987259347411303,
5.59883736807926,50.16731804831189,7.082889103205829,-3.556737670032457,
3.86061606887056,19.80693850710803,4.4504986807219735,-0.7990800850952138,
105.40546328226723,11121.346083991635,105.45779290309292,-1009.1607702765748,
3.359530451213727,15.057863882636216,3.880446350954516,-2.6413275082857344,
5.798992518687531,40.59474299562751,6.371400395174322,-8.816714742137059,
6.58466511886605,50.061963790409706,7.075447956872392,-11.106099994636752,
1.7445948701825509,4.86880589385384,2.206537081912253,-0.1773859142290144,
129.8216057141622,16857.77049149874,129.8374772224828,-4075.585091850036,
8.536968995828746,89.34586365115689,9.452294094618347,-3.912692752418497,
15.319266437694491,269.3613621447074,16.412232089045883,-13.81086597088083,
9.635769545261873,118.65143929840514,10.892724144969666,-5.524063253573468,
5.221762623113706,41.70139826829169,6.457661981575971,-1.2929562563549202,
212.3277276357015,45101.23546163147,212.3705145768392,-2478.8967016824854,
5.446482220171024,46.15167263158566,6.793502236077181,-0.6797809990537944,
13.473028279234024,233.12811654649715,15.2685335427636,-7.485156835940874,
5.869922727542897,51.096088499292655,7.148152803297692,-0.8597427502192347,
24.61179414657672,636.9654630513161,25.23817471710892,-22.183612226327693,
166.95859101613362,27902.53878182882,167.04053035664376,-1014.5678396583244,
6.9760228030461775,77.75047769307277,8.817623131721653,-1.5704678073021698,
6.040572187404919,61.25329975936718,7.826448732302996,-1.0250632509813014,
5.752094872741961,51.704282536369234,7.190568999486009,-0.7093681955761681,
4.678218803189285,37.71873732775771,6.141558216589476,-0.2469994128631072,
201.43614683151245,40606.71677091199,201.51108349396563,-1341.4773881378487,
3.654630860066751,22.68522169140384,4.762900554431495,-0.7573456889960533,
6.311051377423444,49.39428722429692,7.028106944568852,-2.8264046477246207,
6.341356208128352,50.59582131818139,7.113073971088828,-2.9194833396057667,
4.605976869261625,28.245917935357472,5.314688884154695,-1.188113600593383,
128.9923855781555,16652.006772936158,129.04265485852403,-1288.9733894441624,
269.3274793699093,73505.91456103101,271.1197421085949,-62.185745778843184,
282.81553125081126,85865.67289694631,293.0284506612734,-72.81020440594673,
46.380382409265394,2398.622077836148,48.97572947732528,-1.061857548943741,
133.83853481888684,19170.927668966928,138.45911912534663,-15.479345495799308,
429.1706171035767,185350.8685579853,430.52394655580457,-158.32776199755602,
12.519250239943752,182.7845843893617,13.51978492393136,-3.320928848027193,
20.818531392912707,493.8548419728433,22.2228450467721,-10.674461719773811,
9.222144125134651,110.7394330703453,10.523280527969655,-1.6178203843960524,
32.092341056186285,1084.66713241792,32.93428506006955,-24.640945152069936,
264.3123910903931,69903.31239836855,264.3923455744673,-1651.4765484126194,
49.82113716498778,3559.358859864173,59.66036255223541,0.0047930661655681,
77.17021866991165,9170.09059100898,95.76058996794548,-1.5639835991165776,
96.405527953395,13192.708644221468,114.85951699455065,-2.688719130525568,
331.465408873163,113387.6495642247,336.73082657253804,-30.70351164361418,
3102.470622412364,9628900.092963446,3103.0469047314523,-2691.268050230234,
2.8846049170976054,12.415900418352315,3.5236203567286184,-0.2367603317309234,
7.848489624177336,79.297696948391,8.904925431938834,-6.89892337074698,
4.676735749043376,36.54684682772609,6.045398814613151,-2.640468180589364,
10.11244715735403,113.11151972794028,10.635389965955188,-10.26715227632931,
142.5900179227193,20341.95110683397,142.62521203081164,-2025.2822148408372,
3.382411321722419,13.870518353227451,3.7243144809786735,-4.352550634959082,
6.40170955172976,42.33256980424986,6.506348423213274,-15.335887211631425,
1.2821357597438934,3.265092141045936,1.8069565963370384,-0.2599796610116456,
1.950819318591396,5.773496766833836,2.4028101811907314,-1.2279581049730584,
30.34058411916097,923.1328558129612,30.383101484426525,-355.23148520498785,
4.109233469840324,22.054679281950605,4.696240973582021,-2.0700442213774526,
7.482950451727617,59.53126050168052,7.715650361549603,-7.286840173825267,
2.775434684100269,11.286213357433436,3.3594959975319862,-0.5710577177868179,
2.4811583108615527,7.665519654048558,2.768667487086262,-0.0670517588086943,
54.24067869186401,2949.2999278744924,54.30745738731001,-409.5469449329126,
1.7208569035796202,3.417273351281612,1.848586852512376,-6.193014348375364,
2.227585982676758,5.431432503707989,2.330543392367537,-10.432615396936775,
2.5106216282443685,7.644264395999395,2.7648262867672893,-15.090402443976846,
1.4125362294723678,2.5662382072692536,1.601948253617842,-4.401671551769181,
24.64627943038941,607.9149199666467,24.65593072602709,-1278.5993449782416,
5.58538040038283,46.067523679507225,6.787306069384762,-2.1260583797478705,
11.025319217707825,123.72773866206748,11.1232971129098,-7.395939337713235,
5.180417748556901,39.00951317537599,6.245759615561265,-1.6471146224431377,
3.5148464984914627,18.49635735506019,4.3007391638019845,-0.2551291731428176,
83.08416169484457,6917.822935758648,83.17345090687681,-468.4308838562615,
6.5666825529739326,50.15473185693476,7.082000554711554,-3.680907854379882,
6.530971354390648,52.590248568587576,7.251913441884671,-3.908213013493654,
2.4724129401045065,12.527288194251584,3.539390935493222,-0.1691634972711899,
2.7916586696507246,15.788141079384827,3.973429385226926,-0.473496733974299,
227.14641462961836,51606.18448619747,227.16994626534,-4815.370965456942,
0.7212622366139774,0.7422618948027114,0.8615462232536983,-1.5655775549346005,
1.9217090037260944,3.842549281290132,1.960242148636268,-12.281509206973816,
1.997863907836414,5.888583141651947,2.426640299189797,-19.35348553438004,
0.8721546011616119,0.8832721593365717,0.9398256004900972,-2.052969905581428,
9.9499161084493,99.3007700299993,9.964977171574418,-342.22633097635065,
5.701630668714523,48.51870303185663,6.965536808592474,-0.8506480603522795,
12.045413985510136,154.38403599181427,12.425137262493894,-4.888667645753317,
6.041886042488659,48.426247320607686,6.958896990228242,-0.8471215237385739,
4.210586421746155,20.99233720585841,4.581739539286188,0.1992896408056308,
80.77334054311116,6550.585083387642,80.93568485771677,-248.85885485818224,
10.650488718519863,150.81060681575298,12.280497010127602,-3.0423372897755048,
16.719976196516424,297.1457135183959,17.237914999163788,-6.964712984145976,
15.249909367722694,265.3907130926957,16.290816833194576,-6.113549892451309,
20.175729820507392,454.73820442301474,21.32459154176264,-11.188832335052304,
174.07926082611084,30340.790784509914,174.18608091495116,-812.2565247173995,
2.147473693867718,8.310785908277852,2.8828433721376285,-0.8714086415366822,
4.822351660714583,25.32525995766084,5.03242088439161,-4.702698981419231,
3.668667204747572,16.041569801420046,4.005192854460325,-2.612213415375072,
1.812154464875608,4.222861511389755,2.0549602213643348,0.0491032242142033,
63.96378405888876,4095.752439554887,63.99806590479815,-921.2745710900232,
530.2573045732216,344775.1105097815,587.1755363686242,-4.118351974289853,
1102.2845707152278,1245093.4242583327,1115.8375438469225,-17.4840094077706,
188.1870045234213,62864.63876968091,250.72821693953972,0.0667442685057566,
1044.21696786218,1161168.854583979,1077.5754519215714,-16.238108895262553,
4410.381604766846,19518832.58419521,4418.012288823472,-288.76643686787924,
4.77080247602014,25.28242039730585,5.028162725818035,-6.677142945494602,
8.166148107406952,71.83296191543914,8.475432845314694,-20.81246526862839,
1.1794809197099343,3.7452262058495296,1.9352586922294213,-0.1372580826392384,
1.0379580722599573,3.399650105792402,1.843814010629164,-0.0323220410343045,
27.24921007156372,745.8014576941009,27.309365750491185,-225.4666242274016,
10.055517662068317,143.42539721678656,11.976034285888904,-0.7630657889159049,
9.597979047532556,124.62803674148638,11.163692791432698,-0.5319980434605491,
13.384278782186216,313.2779272345966,17.6996589581437,-2.8509887833530687,
20.471224438806345,491.9218415272338,22.179311114803223,-5.046980426390406,
175.82391255696615,30995.468627957674,176.0552999144237,-380.013763320939,
53.915011163587295,3688.135026196541,60.73001750532055,-3.7250713474369,
120.89572643416524,15215.749456925489,123.35213600471413,-18.493728206269274,
42.0937668662091,2218.3056534371435,47.098892273992426,-1.841992608313622,
165.90624238945531,28405.90177354788,168.54050484541656,-35.39235321238088,
974.0472043355306,949548.9002249356,974.4479977017428,-1215.5189911905263,
1.2941636465031274,2.090372605736086,1.4458120921254207,-0.6403774094351695,
1.5207223593625827,3.1091329373551586,1.763273358658594,-1.4398288704000168,
3.533303780223113,13.432333129627663,3.665014751624837,-9.540750372151924,
2.999798469875899,10.119537110979277,3.1811219893269227,-6.941101038752807,
44.64699449539184,1994.6241566041424,44.66121535072845,-1564.2407603451925,
6.885020403151665,59.13923062672372,7.690203549108679,-3.496314076568785,
13.414021041045922,216.39811492067616,14.710476366205013,-15.45259635523752,
4.695772377492295,31.34471575651715,5.598635169085154,-1.383116675487992,
5.9616515855127625,48.93735331694904,6.995523805759583,-2.7206725257867643,
204.7119825998942,41920.12074000935,204.74403712931263,-3186.1572723774057,
6.956750624262915,52.88192972722545,7.27199626837263,-10.640341443952757,
11.959413351640622,154.5300352226069,12.431011029783816,-33.015066821797824,
4.877903533705587,27.74751885417301,5.267591371222051,-5.107768671664109,
2.45260652186333,11.331978288747289,3.366300385994584,-1.494388862072237,
94.05680650075276,8851.203527805852,94.08083507179266,-1947.3220787333591,
2.260483039404689,7.225793744628721,2.6880836565532555,-2.2621445576850148,
3.5483349654888343,16.244082605043722,4.030394844806613,-6.333525912501948,
2.1627698404949376,6.862908299242401,2.619715308815521,-2.0983169115374825,
2.5275717870185352,8.768583291493629,2.961179375095948,-2.9586497032546366,
74.41315523783366,5539.504528436572,74.42784780199258,-2499.855295398329,
0.742474734041482,0.7630573380207814,0.8735315323563204,-0.4695093202115452,
1.1828482388107848,1.7100482713282077,1.3076881399355915,-2.2932412120516217,
1.7306767819351687,5.1445657301652,2.268163514865099,-8.90749569164458,
0.769079581335396,0.8498695307321554,0.9218836861188918,-0.6366937766617768,
23.610707187652583,557.9755870086886,23.62150687421716,-1073.559256171448,
14.843689065037468,312.41720460853014,17.67532756722008,-2.4215698752918438,
32.340703796261266,1074.93123568757,32.786143958806285,-10.772566554545008,
9.569523312154478,124.24328753851572,11.146447305689636,-0.3607031993698371,
19.433353048993823,471.4981440674807,21.714008014815708,-4.163812434781825,
151.0285510381063,22900.76493058755,151.3299868849117,-249.807465951889,
2.784698247943579,11.247303936533577,3.3537000367554604,-0.0945433781129641,
3.220394735859276,13.966094274922837,3.7371237971095943,-0.3591253595507861,
5.036396464592902,37.426535457948525,6.117723061560446,-2.6422032144205603,
2.678780986620195,9.759093459035016,3.1239547786475743,0.050283411718272,
74.12183287938436,5504.268886132079,74.19076011291486,-534.6537970935184,
4.869041576367451,27.193394046184032,5.214728568792822,-6.333230373161966,
8.66607234105317,80.38201101450619,8.965601542256168,-20.676580849977924,
2.221531926072956,9.712413865999649,3.1164745893396355,-1.6191422901424333,
2.4350536567329404,9.899188417114344,3.146297572880598,-1.6695096995522998,
52.09315697352091,2717.383880719451,52.1285323092781,-731.7956920636369,
1.1013123021014786,2.0260811122356497,1.423404760507583,-1.366387914456305,
1.2844863616466156,2.367310455534676,1.538606660434913,-1.764931185584119,
1.2271272284877266,1.7773146355814688,1.3331596436966835,-1.0758378568493998,
0.4931263613116649,0.7965750733411341,0.8925105452268528,0.0696297324288155,
19.26150925954183,371.8677209923358,19.283872043558468,-433.3277647762423,
8.363593353945891,76.40997622924661,8.7412800109164,-10.699969641591276,
13.94465917429124,216.10464629629328,14.70049816490221,-32.090152959708384,
5.629208482551775,36.720373157230206,6.059733752998576,-4.622659139148546,
1.6982473096453736,6.308899602479353,2.5117522971979844,0.0339751762335617,
101.66284233729044,10341.858678087974,101.6949294610502,-1582.5554274775832,
3.539586373618377,14.006456609657567,3.742520088076692,-0.1472673336073997,
6.084829583507972,44.17838031966925,6.6466819030001165,-2.6186463146927004,
3.8215891973571545,28.024048757154976,5.293774528363952,-1.2954467779050218,
4.739237984784343,31.498738902797523,5.612373731568268,-1.5800582688480325,
67.75343640645345,4602.771203203623,67.84372633636528,-376.0124873598167,
7.100169971181809,86.09508088306718,9.278743496997166,-0.2037057507552764,
8.187452407525724,136.90446284957304,11.700618054170176,-0.914077872345711,
10.754049689589076,178.33243150585793,13.354116650151663,-1.493287318485939,
58.60493729896313,3504.540332395592,59.19915820681568,-47.99740273881368,
379.8353568077088,144346.40558665426,379.92947449053526,-2017.124574869664,
7.660327329312112,89.6918572756959,9.470578507973832,-0.7404670257906198,
6.8347749535407125,64.36754038793738,8.022938388641494,-0.2490496348190574,
9.815967838151812,141.38804246097877,11.890670395775787,-1.7436295023751174,
12.68214317328944,207.88879256558863,14.418349162285836,-3.034073989343933,
277.74984146753945,77196.5014408037,277.84258392263,-1496.9951284889305,
12.30728308053572,169.16097349045293,13.006189814486522,-8.580255294954632,
18.94044032312016,406.8561803595896,20.170676249436696,-22.04187541457343,
15.940952781075952,286.42861002507067,16.924201902159837,-15.221585577326124,
10.802476908186511,132.77343118935386,11.52273540394614,-6.519484789751998,
199.4067905743917,39780.72771489378,199.4510659657997,-2251.940021944651,
9.593109333494992,116.59664592876145,10.797992680529166,-3.726094534488956,
23.435316374591597,569.6016247866517,23.866328263615493,-22.088066593141832,
11.022230292504553,138.593394766085,11.772569590624002,-4.617704354209827,
4.447720007951171,34.22385539391751,5.850115844486972,-0.3872198006892711,
115.3971420288086,13341.133990997292,115.50382673746049,-539.7656449848523,
5.400652361229618,40.52358715070084,6.365813942513624,-1.9862719855583115,
8.99685014521325,85.88049405152157,9.26717292660073,-5.328721900611176,
5.681555690129462,45.401985827832846,6.7380995709348825,-2.345771880020445,
5.258968264188898,37.77308689449873,6.145981361385562,-1.7835815911758566,
101.1613746960958,10247.256243861872,101.22873230393569,-754.1427798353968,
3.3903695207282927,14.712923833865078,3.835742931149724,-3.4470103828328904,
7.565042438980115,58.14907997043427,7.625554404135759,-16.575674645001538,
1.6228583041420563,3.5209745488932147,1.8764260041081329,-0.0642215343070378,
1.3354772224584202,2.648274371155446,1.6273519506103915,0.1995538236926544,
11.741353193918863,141.1638260226483,11.881238404419308,-41.66704613519509,
29.53590028362149,1100.5699539209952,33.17483916948197,-3.8150561837166137,
68.60358551728491,5126.42835193658,71.5990806640461,-21.42841579349926,
