symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period
BWA,"{'mean': 37.092359604110555, 'std': 4.271332376048938, 'min': 30.15999984741211, 'max': 46.95000076293945, 'median': 35.83000183105469, 'skewness': 0.37712774800612453, 'kurtosis': -1.0903959599296034}","{'test_statistic': -1.7275950754453053, 'p_value': 0.4169536644843159, 'critical_values': {'1%': -3.444583778100581, '5%': -2.8678163032301995, '10%': -2.570113030490433}}","{'annual_volatility': 0.3112452079913891, 'max_volatility': 0.5321691342391051, 'min_volatility': 0.1622843231415054, 'avg_volatility': 0.30390499370710433}","{'start_date': Timestamp('2023-01-03 00:00:00'), 'end_date': Timestamp('2024-11-08 00:00:00'), 'trading_days': 467}"
