symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period
WELL,"{'mean': 91.80229108593959, 'std': 17.240115949916152, 'min': 65.76000213623047, 'max': 138.4499969482422, 'median': 87.66000366210938, 'skewness': 0.9836196142319973, 'kurtosis': 0.10970299796292693}","{'test_statistic': 1.8782718826118134, 'p_value': 0.9984922492024788, 'critical_values': {'1%': -3.44464601455782, '5%': -2.867843681679954, '10%': -2.570127622873346}}","{'annual_volatility': 0.2171473999707204, 'max_volatility': 0.3875169124906841, 'min_volatility': 0.12330055087008183, 'avg_volatility': 0.20720553638134517}","{'start_date': Timestamp('2023-01-03 00:00:00'), 'end_date': Timestamp('2024-11-08 00:00:00'), 'trading_days': 467}"
