date,predicted_close,stock_symbol,model_order
2024-12-02,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-03,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-04,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-05,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-06,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-09,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-10,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-11,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-12,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-13,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-16,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-17,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-18,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-19,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-20,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-23,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-24,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-25,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-26,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-27,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-30,362.3699951171875,ACN,"(0, 1, 0)"
2024-12-31,362.3699951171875,ACN,"(0, 1, 0)"
2025-01-01,362.3699951171875,ACN,"(0, 1, 0)"
2025-01-02,362.3699951171875,ACN,"(0, 1, 0)"
2025-01-03,362.3699951171875,ACN,"(0, 1, 0)"
2025-01-06,362.3699951171875,ACN,"(0, 1, 0)"
2025-01-07,362.3699951171875,ACN,"(0, 1, 0)"
2025-01-08,362.3699951171875,ACN,"(0, 1, 0)"
2025-01-09,362.3699951171875,ACN,"(0, 1, 0)"
2025-01-10,362.3699951171875,ACN,"(0, 1, 0)"
