date,predicted_close,stock_symbol,model_order
2024-12-02,181.90958836947524,ABBV,"(2, 1, 2)"
2024-12-03,182.50363184699322,ABBV,"(2, 1, 2)"
2024-12-04,182.47145773588298,ABBV,"(2, 1, 2)"
2024-12-05,182.06012968606657,ABBV,"(2, 1, 2)"
2024-12-06,182.6487733926033,ABBV,"(2, 1, 2)"
2024-12-09,182.15703528210304,ABBV,"(2, 1, 2)"
2024-12-10,182.3799603789203,ABBV,"(2, 1, 2)"
2024-12-11,182.4513119963122,ABBV,"(2, 1, 2)"
2024-12-12,182.18256839512082,ABBV,"(2, 1, 2)"
2024-12-13,182.49634170761135,ABBV,"(2, 1, 2)"
2024-12-16,182.27216450675812,ABBV,"(2, 1, 2)"
2024-12-17,182.33897203577274,ABBV,"(2, 1, 2)"
2024-12-18,182.4192440812601,ABBV,"(2, 1, 2)"
2024-12-19,182.2579620821668,ABBV,"(2, 1, 2)"
2024-12-20,182.4175544833611,ABBV,"(2, 1, 2)"
2024-12-23,182.32238756595288,ABBV,"(2, 1, 2)"
2024-12-24,182.33051537983647,ABBV,"(2, 1, 2)"
2024-12-25,182.39233398922374,ABBV,"(2, 1, 2)"
2024-12-26,182.3013423687813,ABBV,"(2, 1, 2)"
2024-12-27,182.37870677452617,ABBV,"(2, 1, 2)"
2024-12-30,182.3423932091447,ABBV,"(2, 1, 2)"
2024-12-31,182.33286925460413,ABBV,"(2, 1, 2)"
2025-01-01,182.3737686030483,ABBV,"(2, 1, 2)"
2025-01-02,182.32499290044873,ABBV,"(2, 1, 2)"
2025-01-03,182.36051301494834,ABBV,"(2, 1, 2)"
2025-01-06,182.34920644012382,ABBV,"(2, 1, 2)"
2025-01-07,182.33747638333503,ABBV,"(2, 1, 2)"
2025-01-08,182.36222813807524,ABBV,"(2, 1, 2)"
2025-01-09,182.33728395678105,ABBV,"(2, 1, 2)"
2025-01-10,182.35250847732522,ABBV,"(2, 1, 2)"
