date,predicted_close,stock_symbol,model_order
2024-12-02,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-03,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-04,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-05,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-06,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-09,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-10,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-11,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-12,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-13,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-16,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-17,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-18,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-19,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-20,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-23,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-24,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-25,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-26,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-27,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-30,174.4328379552633,AMAT,"(0, 1, 1)"
2024-12-31,174.4328379552633,AMAT,"(0, 1, 1)"
2025-01-01,174.4328379552633,AMAT,"(0, 1, 1)"
2025-01-02,174.4328379552633,AMAT,"(0, 1, 1)"
2025-01-03,174.4328379552633,AMAT,"(0, 1, 1)"
2025-01-06,174.4328379552633,AMAT,"(0, 1, 1)"
2025-01-07,174.4328379552633,AMAT,"(0, 1, 1)"
2025-01-08,174.4328379552633,AMAT,"(0, 1, 1)"
2025-01-09,174.4328379552633,AMAT,"(0, 1, 1)"
2025-01-10,174.4328379552633,AMAT,"(0, 1, 1)"
