date,predicted_close,stock_symbol,model_order
2024-12-02,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-03,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-04,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-05,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-06,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-09,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-10,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-11,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-12,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-13,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-16,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-17,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-18,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-19,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-20,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-23,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-24,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-25,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-26,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-27,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-30,99.86000061035156,AEP,"(0, 1, 0)"
2024-12-31,99.86000061035156,AEP,"(0, 1, 0)"
2025-01-01,99.86000061035156,AEP,"(0, 1, 0)"
2025-01-02,99.86000061035156,AEP,"(0, 1, 0)"
2025-01-03,99.86000061035156,AEP,"(0, 1, 0)"
2025-01-06,99.86000061035156,AEP,"(0, 1, 0)"
2025-01-07,99.86000061035156,AEP,"(0, 1, 0)"
2025-01-08,99.86000061035156,AEP,"(0, 1, 0)"
2025-01-09,99.86000061035156,AEP,"(0, 1, 0)"
2025-01-10,99.86000061035156,AEP,"(0, 1, 0)"
