date,predicted_close,stock_symbol,model_order
2024-12-02,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-03,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-04,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-05,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-06,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-09,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-10,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-11,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-12,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-13,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-16,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-17,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-18,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-19,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-20,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-23,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-24,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-25,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-26,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-27,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-30,306.92999267578125,ADP,"(0, 1, 0)"
2024-12-31,306.92999267578125,ADP,"(0, 1, 0)"
2025-01-01,306.92999267578125,ADP,"(0, 1, 0)"
2025-01-02,306.92999267578125,ADP,"(0, 1, 0)"
2025-01-03,306.92999267578125,ADP,"(0, 1, 0)"
2025-01-06,306.92999267578125,ADP,"(0, 1, 0)"
2025-01-07,306.92999267578125,ADP,"(0, 1, 0)"
2025-01-08,306.92999267578125,ADP,"(0, 1, 0)"
2025-01-09,306.92999267578125,ADP,"(0, 1, 0)"
2025-01-10,306.92999267578125,ADP,"(0, 1, 0)"
