date,predicted_close,stock_symbol,model_order
2024-12-02,13.039999961853027,AES,"(0, 1, 0)"
2024-12-03,13.039999961853027,AES,"(0, 1, 0)"
2024-12-04,13.039999961853027,AES,"(0, 1, 0)"
2024-12-05,13.039999961853027,AES,"(0, 1, 0)"
2024-12-06,13.039999961853027,AES,"(0, 1, 0)"
2024-12-09,13.039999961853027,AES,"(0, 1, 0)"
2024-12-10,13.039999961853027,AES,"(0, 1, 0)"
2024-12-11,13.039999961853027,AES,"(0, 1, 0)"
2024-12-12,13.039999961853027,AES,"(0, 1, 0)"
2024-12-13,13.039999961853027,AES,"(0, 1, 0)"
2024-12-16,13.039999961853027,AES,"(0, 1, 0)"
2024-12-17,13.039999961853027,AES,"(0, 1, 0)"
2024-12-18,13.039999961853027,AES,"(0, 1, 0)"
2024-12-19,13.039999961853027,AES,"(0, 1, 0)"
2024-12-20,13.039999961853027,AES,"(0, 1, 0)"
2024-12-23,13.039999961853027,AES,"(0, 1, 0)"
2024-12-24,13.039999961853027,AES,"(0, 1, 0)"
2024-12-25,13.039999961853027,AES,"(0, 1, 0)"
2024-12-26,13.039999961853027,AES,"(0, 1, 0)"
2024-12-27,13.039999961853027,AES,"(0, 1, 0)"
2024-12-30,13.039999961853027,AES,"(0, 1, 0)"
2024-12-31,13.039999961853027,AES,"(0, 1, 0)"
2025-01-01,13.039999961853027,AES,"(0, 1, 0)"
2025-01-02,13.039999961853027,AES,"(0, 1, 0)"
2025-01-03,13.039999961853027,AES,"(0, 1, 0)"
2025-01-06,13.039999961853027,AES,"(0, 1, 0)"
2025-01-07,13.039999961853027,AES,"(0, 1, 0)"
2025-01-08,13.039999961853027,AES,"(0, 1, 0)"
2025-01-09,13.039999961853027,AES,"(0, 1, 0)"
2025-01-10,13.039999961853027,AES,"(0, 1, 0)"
