date,predicted_close,stock_symbol,model_order
2024-12-02,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-03,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-04,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-05,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-06,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-09,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-10,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-11,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-12,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-13,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-16,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-17,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-18,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-19,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-20,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-23,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-24,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-25,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-26,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-27,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-30,227.10000610351562,AIZ,"(0, 1, 0)"
2024-12-31,227.10000610351562,AIZ,"(0, 1, 0)"
2025-01-01,227.10000610351562,AIZ,"(0, 1, 0)"
2025-01-02,227.10000610351562,AIZ,"(0, 1, 0)"
2025-01-03,227.10000610351562,AIZ,"(0, 1, 0)"
2025-01-06,227.10000610351562,AIZ,"(0, 1, 0)"
2025-01-07,227.10000610351562,AIZ,"(0, 1, 0)"
2025-01-08,227.10000610351562,AIZ,"(0, 1, 0)"
2025-01-09,227.10000610351562,AIZ,"(0, 1, 0)"
2025-01-10,227.10000610351562,AIZ,"(0, 1, 0)"
