date,predicted_close,stock_symbol,model_order
2024-12-02,516.376900923211,ADBE,"(2, 1, 2)"
2024-12-03,516.6817059476043,ADBE,"(2, 1, 2)"
2024-12-04,516.2258947044726,ADBE,"(2, 1, 2)"
2024-12-05,515.9970521215364,ADBE,"(2, 1, 2)"
2024-12-06,516.4518040584056,ADBE,"(2, 1, 2)"
2024-12-09,516.6097055366274,ADBE,"(2, 1, 2)"
2024-12-10,516.1647131937206,ADBE,"(2, 1, 2)"
2024-12-11,516.0719793775667,ADBE,"(2, 1, 2)"
2024-12-12,516.499785567594,ADBE,"(2, 1, 2)"
2024-12-13,516.5336714143947,ADBE,"(2, 1, 2)"
2024-12-16,516.1292186912938,ADBE,"(2, 1, 2)"
2024-12-17,516.1475056838117,ADBE,"(2, 1, 2)"
2024-12-18,516.5236597344623,ADBE,"(2, 1, 2)"
2024-12-19,516.4600565317497,ADBE,"(2, 1, 2)"
2024-12-20,516.1159804952565,ADBE,"(2, 1, 2)"
2024-12-23,516.2180175681941,ADBE,"(2, 1, 2)"
2024-12-24,516.5273302331369,ADBE,"(2, 1, 2)"
2024-12-25,516.3936304665468,ADBE,"(2, 1, 2)"
2024-12-26,516.1207567161631,ADBE,"(2, 1, 2)"
2024-12-27,516.2795768220144,ADBE,"(2, 1, 2)"
2024-12-30,516.5152526351833,ADBE,"(2, 1, 2)"
2024-12-31,516.3375271696372,ADBE,"(2, 1, 2)"
2025-01-01,516.1389912651547,ADBE,"(2, 1, 2)"
2025-01-02,516.3298143989332,ADBE,"(2, 1, 2)"
2025-01-03,516.491982531556,ADBE,"(2, 1, 2)"
2025-01-06,516.2934000883596,ADBE,"(2, 1, 2)"
2025-01-07,516.1662174668226,ADBE,"(2, 1, 2)"
2025-01-08,516.3677353907271,ADBE,"(2, 1, 2)"
2025-01-09,516.4618220094713,ADBE,"(2, 1, 2)"
2025-01-10,516.2616483315498,ADBE,"(2, 1, 2)"
