date,predicted_close,stock_symbol,model_order
2024-12-02,140.79043145328035,ALLE,"(1, 1, 0)"
2024-12-03,140.7861215476317,ALLE,"(1, 1, 0)"
2024-12-04,140.78574678055926,ALLE,"(1, 1, 0)"
2024-12-05,140.78571419275573,ALLE,"(1, 1, 0)"
2024-12-06,140.7857113590891,ALLE,"(1, 1, 0)"
2024-12-09,140.78571111268815,ALLE,"(1, 1, 0)"
2024-12-10,140.78571109126239,ALLE,"(1, 1, 0)"
2024-12-11,140.7857110893993,ALLE,"(1, 1, 0)"
2024-12-12,140.7857110892373,ALLE,"(1, 1, 0)"
2024-12-13,140.7857110892232,ALLE,"(1, 1, 0)"
2024-12-16,140.785711089222,ALLE,"(1, 1, 0)"
2024-12-17,140.78571108922188,ALLE,"(1, 1, 0)"
2024-12-18,140.78571108922188,ALLE,"(1, 1, 0)"
2024-12-19,140.78571108922188,ALLE,"(1, 1, 0)"
2024-12-20,140.78571108922188,ALLE,"(1, 1, 0)"
2024-12-23,140.78571108922188,ALLE,"(1, 1, 0)"
2024-12-24,140.78571108922188,ALLE,"(1, 1, 0)"
2024-12-25,140.78571108922188,ALLE,"(1, 1, 0)"
2024-12-26,140.78571108922188,ALLE,"(1, 1, 0)"
2024-12-27,140.78571108922188,ALLE,"(1, 1, 0)"
2024-12-30,140.78571108922188,ALLE,"(1, 1, 0)"
2024-12-31,140.78571108922188,ALLE,"(1, 1, 0)"
2025-01-01,140.78571108922188,ALLE,"(1, 1, 0)"
2025-01-02,140.78571108922188,ALLE,"(1, 1, 0)"
2025-01-03,140.78571108922188,ALLE,"(1, 1, 0)"
2025-01-06,140.78571108922188,ALLE,"(1, 1, 0)"
2025-01-07,140.78571108922188,ALLE,"(1, 1, 0)"
2025-01-08,140.78571108922188,ALLE,"(1, 1, 0)"
2025-01-09,140.78571108922188,ALLE,"(1, 1, 0)"
2025-01-10,140.78571108922188,ALLE,"(1, 1, 0)"
