date,predicted_close,stock_symbol,model_order
2024-12-02,573.969970703125,AMP,"(0, 1, 0)"
2024-12-03,573.969970703125,AMP,"(0, 1, 0)"
2024-12-04,573.969970703125,AMP,"(0, 1, 0)"
2024-12-05,573.969970703125,AMP,"(0, 1, 0)"
2024-12-06,573.969970703125,AMP,"(0, 1, 0)"
2024-12-09,573.969970703125,AMP,"(0, 1, 0)"
2024-12-10,573.969970703125,AMP,"(0, 1, 0)"
2024-12-11,573.969970703125,AMP,"(0, 1, 0)"
2024-12-12,573.969970703125,AMP,"(0, 1, 0)"
2024-12-13,573.969970703125,AMP,"(0, 1, 0)"
2024-12-16,573.969970703125,AMP,"(0, 1, 0)"
2024-12-17,573.969970703125,AMP,"(0, 1, 0)"
2024-12-18,573.969970703125,AMP,"(0, 1, 0)"
2024-12-19,573.969970703125,AMP,"(0, 1, 0)"
2024-12-20,573.969970703125,AMP,"(0, 1, 0)"
2024-12-23,573.969970703125,AMP,"(0, 1, 0)"
2024-12-24,573.969970703125,AMP,"(0, 1, 0)"
2024-12-25,573.969970703125,AMP,"(0, 1, 0)"
2024-12-26,573.969970703125,AMP,"(0, 1, 0)"
2024-12-27,573.969970703125,AMP,"(0, 1, 0)"
2024-12-30,573.969970703125,AMP,"(0, 1, 0)"
2024-12-31,573.969970703125,AMP,"(0, 1, 0)"
2025-01-01,573.969970703125,AMP,"(0, 1, 0)"
2025-01-02,573.969970703125,AMP,"(0, 1, 0)"
2025-01-03,573.969970703125,AMP,"(0, 1, 0)"
2025-01-06,573.969970703125,AMP,"(0, 1, 0)"
2025-01-07,573.969970703125,AMP,"(0, 1, 0)"
2025-01-08,573.969970703125,AMP,"(0, 1, 0)"
2025-01-09,573.969970703125,AMP,"(0, 1, 0)"
2025-01-10,573.969970703125,AMP,"(0, 1, 0)"
