date,predicted_close,stock_symbol,model_order
2024-12-02,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-03,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-04,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-05,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-06,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-09,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-10,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-11,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-12,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-13,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-16,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-17,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-18,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-19,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-20,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-23,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-24,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-25,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-26,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-27,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-30,100.72000122070312,ACGL,"(0, 1, 0)"
2024-12-31,100.72000122070312,ACGL,"(0, 1, 0)"
2025-01-01,100.72000122070312,ACGL,"(0, 1, 0)"
2025-01-02,100.72000122070312,ACGL,"(0, 1, 0)"
2025-01-03,100.72000122070312,ACGL,"(0, 1, 0)"
2025-01-06,100.72000122070312,ACGL,"(0, 1, 0)"
2025-01-07,100.72000122070312,ACGL,"(0, 1, 0)"
2025-01-08,100.72000122070312,ACGL,"(0, 1, 0)"
2025-01-09,100.72000122070312,ACGL,"(0, 1, 0)"
2025-01-10,100.72000122070312,ACGL,"(0, 1, 0)"
