date,predicted_close,stock_symbol,model_order
2024-12-02,94.46229722599404,AKAM,"(2, 1, 2)"
2024-12-03,94.53693433944346,AKAM,"(2, 1, 2)"
2024-12-04,94.17114074271888,AKAM,"(2, 1, 2)"
2024-12-05,93.83573285959736,AKAM,"(2, 1, 2)"
2024-12-06,93.94030492892018,AKAM,"(2, 1, 2)"
2024-12-09,94.33426773511368,AKAM,"(2, 1, 2)"
2024-12-10,94.51996660239037,AKAM,"(2, 1, 2)"
2024-12-11,94.28037811457044,AKAM,"(2, 1, 2)"
2024-12-12,93.93084585262905,AKAM,"(2, 1, 2)"
2024-12-13,93.90542369399242,AKAM,"(2, 1, 2)"
2024-12-16,94.21876927302647,AKAM,"(2, 1, 2)"
2024-12-17,94.46953373575954,AKAM,"(2, 1, 2)"
2024-12-18,94.35351788820904,AKAM,"(2, 1, 2)"
2024-12-19,94.03161111737556,AKAM,"(2, 1, 2)"
2024-12-20,93.90889003047103,AKAM,"(2, 1, 2)"
2024-12-23,94.1256424385671,AKAM,"(2, 1, 2)"
2024-12-24,94.39888705258383,AKAM,"(2, 1, 2)"
2024-12-25,94.39080500218716,AKAM,"(2, 1, 2)"
2024-12-26,94.12562930017243,AKAM,"(2, 1, 2)"
2024-12-27,93.9415032567692,AKAM,"(2, 1, 2)"
2024-12-30,94.06000049238656,AKAM,"(2, 1, 2)"
2024-12-31,94.3204570297426,AKAM,"(2, 1, 2)"
2025-01-01,94.39637730665663,AKAM,"(2, 1, 2)"
2025-01-02,94.20409575259896,AKAM,"(2, 1, 2)"
2025-01-03,93.99296800119518,AKAM,"(2, 1, 2)"
2025-01-06,94.02275327549947,AKAM,"(2, 1, 2)"
2025-01-07,94.24467283575595,AKAM,"(2, 1, 2)"
2025-01-08,94.37691451141882,AKAM,"(2, 1, 2)"
2025-01-09,94.26194370008128,AKAM,"(2, 1, 2)"
2025-01-10,94.05328000506104,AKAM,"(2, 1, 2)"
