date,predicted_close,stock_symbol,model_order
2024-12-02,209.15076492899863,AMT,"(2, 1, 2)"
2024-12-03,209.16828598196713,AMT,"(2, 1, 2)"
2024-12-04,209.01061513684937,AMT,"(2, 1, 2)"
2024-12-05,209.223968039756,AMT,"(2, 1, 2)"
2024-12-06,209.05278321128773,AMT,"(2, 1, 2)"
2024-12-09,209.11395209667208,AMT,"(2, 1, 2)"
2024-12-10,209.17538538480886,AMT,"(2, 1, 2)"
2024-12-11,209.03260949911422,AMT,"(2, 1, 2)"
2024-12-12,209.1858345151769,AMT,"(2, 1, 2)"
2024-12-13,209.08880708920063,AMT,"(2, 1, 2)"
2024-12-16,209.0951461612848,AMT,"(2, 1, 2)"
2024-12-17,209.17106500833583,AMT,"(2, 1, 2)"
2024-12-18,209.05537375231586,AMT,"(2, 1, 2)"
2024-12-19,209.15660183378165,AMT,"(2, 1, 2)"
2024-12-20,209.11124373356375,AMT,"(2, 1, 2)"
2024-12-23,209.08824232451727,AMT,"(2, 1, 2)"
2024-12-24,209.16139804920343,AMT,"(2, 1, 2)"
2024-12-25,209.07545316778305,AMT,"(2, 1, 2)"
2024-12-26,209.13595400629967,AMT,"(2, 1, 2)"
2024-12-27,209.1235820907707,AMT,"(2, 1, 2)"
2024-12-30,209.0884565934093,AMT,"(2, 1, 2)"
2024-12-31,209.15026375389567,AMT,"(2, 1, 2)"
2025-01-01,209.09141699775165,AMT,"(2, 1, 2)"
2025-01-02,209.12256356701587,AMT,"(2, 1, 2)"
2025-01-03,209.12900291056593,AMT,"(2, 1, 2)"
2025-01-06,209.09233934430583,AMT,"(2, 1, 2)"
2025-01-07,209.13987604360963,AMT,"(2, 1, 2)"
2025-01-08,209.1030797353678,AMT,"(2, 1, 2)"
2025-01-09,209.11475751975914,AMT,"(2, 1, 2)"
2025-01-10,209.13009582921694,AMT,"(2, 1, 2)"
