Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,301.46337290515396,,CDNS
2024-11-11,301.7477366109032,,CDNS
2024-11-12,301.89343771137004,,CDNS
2024-11-13,302.07573356000603,,CDNS
2024-11-14,302.06526399408136,,CDNS
2024-11-15,302.0673989095163,,CDNS
2024-11-18,302.08563331404173,,CDNS
2024-11-19,302.0896375765711,,CDNS
2024-11-20,302.09556769964655,,CDNS
2024-11-21,302.09587283095686,,CDNS
2024-11-22,302.0956897558039,,CDNS
2024-11-25,302.09657686297516,,CDNS
2024-11-26,302.09672867171076,,CDNS
2024-11-27,302.09689041712176,,CDNS
2024-11-28,302.0969368418492,,CDNS
2024-11-29,302.0969231860466,,CDNS
2024-12-02,302.09695915131925,,CDNS
2024-12-03,302.09696726533946,,CDNS
2024-12-04,302.0969704796502,,CDNS
2024-12-05,302.0969734763632,,CDNS
2024-12-06,302.0969729890755,,CDNS
2024-12-09,302.09697422627494,,CDNS
2024-12-10,302.0969746893729,,CDNS
2024-12-11,302.0969747077023,,CDNS
2024-12-12,302.0969748502545,,CDNS
2024-12-13,302.09697484692606,,CDNS
2024-12-16,302.0969748823256,,CDNS
2024-12-17,302.0969749064526,,CDNS
2024-12-18,302.09697490460246,,CDNS
2024-12-19,302.0969749100497,,CDNS
