Symbol,Date,Predicted Close
APA,2024-11-08,21.348965356165678
APA,2024-11-11,21.58928240947841
APA,2024-11-12,21.177049383813443
APA,2024-11-13,21.162530032019934
APA,2024-11-14,20.99840368553276
APA,2024-11-15,20.206705052423487
APA,2024-11-18,19.88268529076088
APA,2024-11-19,20.20216066212631
APA,2024-11-20,20.310381265851536
APA,2024-11-21,20.89593470411244
APA,2024-11-22,19.489569131404437
APA,2024-11-25,19.081610593310984
APA,2024-11-26,18.94598905861354
APA,2024-11-27,19.14961881363681
APA,2024-11-28,18.38382319912024
APA,2024-11-29,18.18972227085061
APA,2024-12-02,18.180965597133383
APA,2024-12-03,17.844803648776033
APA,2024-12-04,17.427111055607906
APA,2024-12-05,17.812535991237837
APA,2024-12-06,17.880878987297848
APA,2024-12-09,18.749646963822418
APA,2024-12-10,16.658090707092963
APA,2024-12-11,16.37260479920367
APA,2024-12-12,16.09627260680476
APA,2024-12-13,16.318368362343513
APA,2024-12-16,15.725814100184262
APA,2024-12-17,15.620170003837774
APA,2024-12-18,15.53490383353058
APA,2024-12-19,14.975250097527596
