Date,Predicted Close,Symbol
2024-11-09,494.96833964420864,MCK
2024-11-10,494.287493567917,MCK
2024-11-11,496.2215805416428,MCK
2024-11-12,495.20174401694163,MCK
2024-11-13,494.95778753242456,MCK
2024-11-14,493.9840522463262,MCK
2024-11-15,494.2750525185665,MCK
2024-11-16,490.2024274485009,MCK
2024-11-17,489.52158137221,MCK
2024-11-18,491.4556683459333,MCK
2024-11-19,490.43583182123143,MCK
2024-11-20,490.19187533671294,MCK
2024-11-21,489.2181400506163,MCK
2024-11-22,489.50914032285243,MCK
2024-11-23,485.43651525279245,MCK
2024-11-24,484.75566917650303,MCK
2024-11-25,486.6897561502238,MCK
2024-11-26,485.66991962551816,MCK
2024-11-27,485.42596314099956,MCK
2024-11-28,484.45222785490444,MCK
2024-11-29,484.7432281271384,MCK
2024-11-30,480.67060305707554,MCK
2024-12-01,479.98975698079124,MCK
2024-12-02,481.9238439545063,MCK
2024-12-03,480.90400742980484,MCK
2024-12-04,480.6600509452891,MCK
2024-12-05,479.6863156591898,MCK
2024-12-06,479.97731593142737,MCK
2024-12-07,475.90469086136295,MCK
2024-12-08,475.22384478507723,MCK
