Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,319.68257850998947,,CI
2024-11-11,319.48090740834215,,CI
2024-11-12,319.45815386503745,,CI
2024-11-13,319.2257879558561,,CI
2024-11-14,319.21779558580505,,CI
2024-11-15,319.2342431806726,,CI
2024-11-18,319.2469891150103,,CI
2024-11-19,319.25823497885443,,CI
2024-11-20,319.2704151598777,,CI
2024-11-21,319.269827748305,,CI
2024-11-22,319.2682033949514,,CI
2024-11-25,319.26699320937786,,CI
2024-11-26,319.2658964742585,,CI
2024-11-27,319.2653161813112,,CI
2024-11-28,319.26544182735245,,CI
2024-11-29,319.2655921487676,,CI
2024-12-02,319.26570451559263,,CI
2024-12-03,319.2657843389763,,CI
2024-12-04,319.2658064542451,,CI
2024-12-05,319.26579155650626,,CI
2024-12-06,319.2657781404358,,CI
2024-12-09,319.26576888302384,,CI
2024-12-10,319.2657640307028,,CI
2024-12-11,319.26576374648585,,CI
2024-12-12,319.2657652268195,,CI
2024-12-13,319.2657663570139,,CI
2024-12-16,319.2657670321274,,CI
2024-12-17,319.2657672726771,,CI
2024-12-18,319.2657672064874,,CI
2024-12-19,319.2657670731323,,CI
