Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,210.70208100579367,,FI
2024-11-11,211.36375912107903,,FI
2024-11-12,211.32258535270344,,FI
2024-11-13,211.4482697139898,,FI
2024-11-14,211.4779596005602,,FI
2024-11-15,211.52755891654505,,FI
2024-11-18,211.53586293418047,,FI
2024-11-19,211.54638304427772,,FI
2024-11-20,211.55098885396663,,FI
2024-11-21,211.55526676787477,,FI
2024-11-22,211.5567781955098,,FI
2024-11-25,211.55783713234425,,FI
2024-11-26,211.55840232516908,,FI
2024-11-27,211.5588140746615,,FI
2024-11-28,211.55900746991074,,FI
2024-11-29,211.55912296891478,,FI
2024-12-02,211.55918818442572,,FI
2024-12-03,211.55923056625568,,FI
2024-12-04,211.5592530722477,,FI
2024-12-05,211.55926596324858,,FI
2024-12-06,211.55927334005503,,FI
2024-12-09,211.5592778680665,,FI
2024-12-10,211.5592804028709,,FI
2024-12-11,211.5592818458108,,FI
2024-12-12,211.55928267378323,,FI
2024-12-13,211.55928316718345,,FI
2024-12-16,211.5592834494367,,FI
2024-12-17,211.55928361061035,,FI
2024-12-18,211.55928370318333,,FI
2024-12-19,211.55928375749457,,FI
