Date,Predicted Close,Symbol
2024-11-09,1343.031531073073,TDG
2024-11-10,1343.6147718288169,TDG
2024-11-11,1369.3669758721203,TDG
2024-11-12,1372.5346312230558,TDG
2024-11-13,1373.4650402098518,TDG
2024-11-14,1374.7222139390901,TDG
2024-11-15,1374.3473407595745,TDG
2024-11-16,1347.1141605485443,TDG
2024-11-17,1347.6974013042682,TDG
2024-11-18,1373.449605347561,TDG
2024-11-19,1376.617260698483,TDG
2024-11-20,1377.5476696852747,TDG
2024-11-21,1378.8048434145237,TDG
2024-11-22,1378.429970234978,TDG
2024-11-23,1351.196790023976,TDG
2024-11-24,1351.7800307797197,TDG
2024-11-25,1377.5322348230018,TDG
2024-11-26,1380.6998901738984,TDG
2024-11-27,1381.6302991606913,TDG
2024-11-28,1382.8874728899455,TDG
2024-11-29,1382.5125997103817,TDG
2024-11-30,1355.279419499368,TDG
2024-12-01,1355.8626602551494,TDG
2024-12-02,1381.6148642983617,TDG
2024-12-03,1384.7825196493134,TDG
2024-12-04,1385.712928636118,TDG
2024-12-05,1386.9701023653538,TDG
2024-12-06,1386.5952291857998,TDG
2024-12-07,1359.36204897478,TDG
2024-12-08,1359.9452897305289,TDG
