Symbol,Date,Predicted Close
EOG,2024-11-08,134.0240381693705
EOG,2024-11-11,134.7772404891705
EOG,2024-11-12,133.97740565290687
EOG,2024-11-13,134.16023721515276
EOG,2024-11-14,133.4967963279661
EOG,2024-11-15,133.5384958701302
EOG,2024-11-18,133.41251563645582
EOG,2024-11-19,133.50926059390878
EOG,2024-11-20,133.47958612658866
EOG,2024-11-21,133.5423870085534
EOG,2024-11-22,133.5330765865154
EOG,2024-11-25,133.54977795103045
EOG,2024-11-26,133.53874182116547
EOG,2024-11-27,133.54303869614216
EOG,2024-11-28,133.5366785620107
EOG,2024-11-29,133.53822500267464
EOG,2024-12-02,133.53618185899694
EOG,2024-12-03,133.5374361352235
EOG,2024-12-04,133.53685093103363
EOG,2024-12-05,133.53752625558542
EOG,2024-12-06,133.5373022667656
EOG,2024-12-09,133.53754458613523
EOG,2024-12-10,133.53740031659
EOG,2024-12-11,133.5374768080244
EOG,2024-12-12,133.53740271942453
EOG,2024-12-13,133.5374328998306
EOG,2024-12-16,133.5374044676713
EOG,2024-12-17,133.5374212883671
EOG,2024-12-18,133.53741157381282
EOG,2024-12-19,133.5374198920443
EOG,2024-11-08,134.0240381693705
EOG,2024-11-11,134.7772404891705
EOG,2024-11-12,133.97740565290687
EOG,2024-11-13,134.16023721515276
EOG,2024-11-14,133.4967963279661
EOG,2024-11-15,133.5384958701302
EOG,2024-11-18,133.41251563645582
EOG,2024-11-19,133.50926059390878
EOG,2024-11-20,133.47958612658866
EOG,2024-11-21,133.5423870085534
EOG,2024-11-22,133.5330765865154
EOG,2024-11-25,133.54977795103045
EOG,2024-11-26,133.53874182116547
EOG,2024-11-27,133.54303869614216
EOG,2024-11-28,133.5366785620107
EOG,2024-11-29,133.53822500267464
EOG,2024-12-02,133.53618185899694
EOG,2024-12-03,133.5374361352235
EOG,2024-12-04,133.53685093103363
EOG,2024-12-05,133.53752625558542
EOG,2024-12-06,133.5373022667656
EOG,2024-12-09,133.53754458613523
EOG,2024-12-10,133.53740031659
EOG,2024-12-11,133.5374768080244
EOG,2024-12-12,133.53740271942453
EOG,2024-12-13,133.5374328998306
EOG,2024-12-16,133.5374044676713
EOG,2024-12-17,133.5374212883671
EOG,2024-12-18,133.53741157381282
EOG,2024-12-19,133.5374198920443
