Symbol,Date,Predicted Close
HOLX,2024-11-08,78.66284124889528
HOLX,2024-11-11,78.87369844650968
HOLX,2024-11-12,78.86073572599625
HOLX,2024-11-13,78.84779909131295
HOLX,2024-11-14,78.83667381342242
HOLX,2024-11-15,78.84518379546634
HOLX,2024-11-18,78.84445290050547
HOLX,2024-11-19,78.84439885815935
HOLX,2024-11-20,78.84369924193032
HOLX,2024-11-21,78.84409255625064
HOLX,2024-11-22,78.84404140382125
HOLX,2024-11-25,78.84406699454843
HOLX,2024-11-26,78.84402544725522
HOLX,2024-11-27,78.84404468492842
HOLX,2024-11-28,78.84404060085289
HOLX,2024-11-29,78.844043269797
HOLX,2024-12-02,78.84404087178247
HOLX,2024-12-03,78.84404189274856
HOLX,2024-12-04,78.8440415794881
HOLX,2024-12-05,78.84404178325714
HOLX,2024-12-06,78.84404164461222
HOLX,2024-12-09,78.84404170289334
HOLX,2024-12-10,78.84404168023296
HOLX,2024-12-11,78.84404169416767
HOLX,2024-12-12,78.84404168603415
HOLX,2024-12-13,78.8440416895412
HOLX,2024-12-16,78.84404168797715
HOLX,2024-12-17,78.84404168888436
HOLX,2024-12-18,78.84404168839818
HOLX,2024-12-19,78.84404168861595
