Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,113.55068370123298,,PCAR
2024-11-11,113.62968824402878,,PCAR
2024-11-12,113.22540932019741,,PCAR
2024-11-13,113.39608598261214,,PCAR
2024-11-14,113.32038219710549,,PCAR
2024-11-15,113.38750303600204,,PCAR
2024-11-18,113.3738564370838,,PCAR
2024-11-19,113.39494432116355,,PCAR
2024-11-20,113.3838532138431,,PCAR
2024-11-21,113.38777003964948,,PCAR
2024-11-22,113.38342042731888,,PCAR
2024-11-25,113.38466351835663,,PCAR
2024-11-26,113.38355300726276,,PCAR
2024-11-27,113.38429583383449,,PCAR
2024-11-28,113.38406338113654,,PCAR
2024-11-29,113.38432240680159,,PCAR
2024-12-02,113.38422423211892,,PCAR
2024-12-03,113.38428414352548,,PCAR
2024-12-04,113.38423597310099,,PCAR
2024-12-05,113.38425133873213,,PCAR
2024-12-06,113.38423651667019,,PCAR
2024-12-09,113.38424369015804,,PCAR
2024-12-10,113.38424030154064,,PCAR
2024-12-11,113.38424330208774,,PCAR
2024-12-12,113.38424223094586,,PCAR
2024-12-13,113.38424306746197,,PCAR
2024-12-16,113.38424257310011,,PCAR
2024-12-17,113.3842427769134,,PCAR
2024-12-18,113.38424259609928,,PCAR
2024-12-19,113.38424267133415,,PCAR
