Symbol,Date,Predicted Close
F,2024-11-08,10.737617455177608
F,2024-11-11,10.74490065059699
F,2024-11-12,10.752565671143696
F,2024-11-13,10.760605670773996
F,2024-11-14,10.769013642693135
F,2024-11-15,10.777782426471957
F,2024-11-18,10.786904715196448
F,2024-11-19,10.796373062643163
F,2024-11-20,10.806179890473627
F,2024-11-21,10.816317495440783
F,2024-11-22,10.82677805660085
F,2024-11-25,10.837553642523776
F,2024-11-26,10.84863621849583
F,2024-11-27,10.860017653707803
F,2024-11-28,10.871689728422524
F,2024-11-29,10.883644141115358
F,2024-12-02,10.895872515581708
F,2024-12-03,10.908366408005412
F,2024-12-04,10.921117313982249
F,2024-12-05,10.934116675492788
F,2024-12-06,10.947355887819054
F,2024-12-09,10.960826306399442
F,2024-12-10,10.974519253616798
F,2024-12-11,10.988426025514258
F,2024-12-12,11.002537898434074
F,2024-12-13,11.016846135574434
F,2024-12-16,11.031341993459687
F,2024-12-17,11.046016728319387
F,2024-12-18,11.06086160237184
F,2024-12-19,11.075867890007917
