Symbol,Date,Predicted Close
BLDR,2024-11-08,180.6388013753767
BLDR,2024-11-11,181.4409012128277
BLDR,2024-11-12,182.5796928894668
BLDR,2024-11-13,177.30172507420062
BLDR,2024-11-14,180.3181625776071
BLDR,2024-11-15,179.5552388537985
BLDR,2024-11-18,181.59590556240514
BLDR,2024-11-19,180.73936674249734
BLDR,2024-11-20,185.10600378725223
BLDR,2024-11-21,178.23979603685405
BLDR,2024-11-22,177.625737607248
BLDR,2024-11-25,176.82270383285115
BLDR,2024-11-26,179.51076333666714
BLDR,2024-11-27,179.76642922280513
BLDR,2024-11-28,182.66074895031275
BLDR,2024-11-29,173.59819197421297
BLDR,2024-12-02,175.9853143763581
BLDR,2024-12-03,175.10196012829104
BLDR,2024-12-04,176.64896865014938
BLDR,2024-12-05,176.66358053522427
BLDR,2024-12-06,183.38960065625352
BLDR,2024-12-09,178.08428666237367
BLDR,2024-12-10,179.2093095982409
BLDR,2024-12-11,178.56715587574175
BLDR,2024-12-12,181.22119060625937
BLDR,2024-12-13,181.91860768956306
BLDR,2024-12-16,184.06684554444834
BLDR,2024-12-17,177.08898990772764
BLDR,2024-12-18,179.93659067905108
BLDR,2024-12-19,179.24585626151904
