Date,Predicted Close,Symbol
2024-11-09,22.775650828885777,RF
2024-11-10,22.80434354061479,RF
2024-11-11,24.24919722001219,RF
2024-11-12,24.28087825841323,RF
2024-11-13,24.309368657422187,RF
2024-11-14,24.349206181023117,RF
2024-11-15,24.399128148985824,RF
2024-11-16,22.97648857721982,RF
2024-11-17,23.005181288948187,RF
2024-11-18,24.450034968344852,RF
2024-11-19,24.481716006745085,RF
2024-11-20,24.51020640575386,RF
2024-11-21,24.550043929355716,RF
2024-11-22,24.599965897316483,RF
2024-11-23,23.1773263255523,RF
2024-11-24,23.206019037281585,RF
2024-11-25,24.65087271667752,RF
2024-11-26,24.682553755076324,RF
2024-11-27,24.711044154085457,RF
2024-11-28,24.750881677687246,RF
2024-11-29,24.800803645647143,RF
2024-11-30,23.378164073882214,RF
2024-12-01,23.406856785613673,RF
2024-12-02,24.85171046500597,RF
2024-12-03,24.88339150340756,RF
2024-12-04,24.911881902417175,RF
2024-12-05,24.95171942601825,RF
2024-12-06,25.00164139397881,RF
2024-12-07,23.579001822213414,RF
2024-12-08,23.607694533943043,RF
