Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,50.294598912208606,,LVS
2024-11-11,50.38058495768407,,LVS
2024-11-12,50.38172333206564,,LVS
2024-11-13,50.31191577104232,,LVS
2024-11-14,50.340116914880696,,LVS
2024-11-15,50.34904910022087,,LVS
2024-11-18,50.34461054706388,,LVS
2024-11-19,50.34202050964982,,LVS
2024-11-20,50.34544911072232,,LVS
2024-11-21,50.345060693313414,,LVS
2024-11-22,50.34445529201191,,LVS
2024-11-25,50.34454715804595,,LVS
2024-11-26,50.344771869660846,,LVS
2024-11-27,50.344646530244866,,LVS
2024-11-28,50.344625436342696,,LVS
2024-11-29,50.34465461409055,,LVS
2024-12-02,50.344659721282135,,LVS
2024-12-03,50.34464697302613,,LVS
2024-12-04,50.34464991029316,,LVS
2024-12-05,50.344652260043105,,LVS
2024-12-06,50.344651322917464,,LVS
2024-12-09,50.34465062995874,,LVS
2024-12-10,50.344651178339575,,LVS
2024-12-11,50.344651202266014,,LVS
2024-12-12,50.34465106599686,,LVS
2024-12-13,50.344651072691136,,LVS
2024-12-16,50.34465111960908,,LVS
2024-12-17,50.34465110275755,,LVS
2024-12-18,50.34465109489895,,LVS
2024-12-19,50.34465110041603,,LVS
