Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,61.364047253530984,,ES
2024-11-11,61.51140548609377,,ES
2024-11-12,61.620253713185186,,ES
2024-11-13,61.58345772174535,,ES
2024-11-14,61.565852196059005,,ES
2024-11-15,61.569250082027736,,ES
2024-11-18,61.55341215164243,,ES
2024-11-19,61.548195226493185,,ES
2024-11-20,61.55125117682645,,ES
2024-11-21,61.55079289958291,,ES
2024-11-22,61.550970604821124,,ES
2024-11-25,61.552287544820075,,ES
2024-11-26,61.55237394314261,,ES
2024-11-27,61.552248156872324,,ES
2024-11-28,61.55236516670805,,ES
2024-11-29,61.55229900476803,,ES
2024-12-02,61.55221622844577,,ES
2024-12-03,61.552227086558524,,ES
2024-12-04,61.55222300639285,,ES
2024-12-05,61.552213689605885,,ES
2024-12-06,61.55222200362493,,ES
2024-12-09,61.55222548916636,,ES
2024-12-10,61.552224379978185,,ES
2024-12-11,61.552225681493006,,ES
2024-12-12,61.55222603526504,,ES
2024-12-13,61.5522253442918,,ES
2024-12-16,61.552225316908746,,ES
2024-12-17,61.55222534047095,,ES
2024-12-18,61.552225202043395,,ES
2024-12-19,61.55222521502354,,ES
