Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,98.9291194436261,,DIS
2024-11-11,98.97670618968796,,DIS
2024-11-12,99.15698307303211,,DIS
2024-11-13,99.1585441794395,,DIS
2024-11-14,99.1697325468068,,DIS
2024-11-15,99.15514686457304,,DIS
2024-11-18,99.15769232671431,,DIS
2024-11-19,99.17180844256092,,DIS
2024-11-20,99.17198360912936,,DIS
2024-11-21,99.1733264709382,,DIS
2024-11-22,99.17156650846793,,DIS
2024-11-25,99.17169477905125,,DIS
2024-11-26,99.17277027920787,,DIS
2024-11-27,99.17280362399637,,DIS
2024-11-28,99.17295560837017,,DIS
2024-11-29,99.1727675661015,,DIS
2024-12-02,99.17277392396356,,DIS
2024-12-03,99.17285270188997,,DIS
2024-12-04,99.172858214818,,DIS
2024-12-05,99.17287447765266,,DIS
2024-12-06,99.17285576657686,,DIS
2024-12-09,99.17285613748545,,DIS
2024-12-10,99.1728615779605,,DIS
2024-12-11,99.17286235649314,,DIS
2024-12-12,99.17286401336777,,DIS
2024-12-13,99.17286224201028,,DIS
2024-12-16,99.17286227463627,,DIS
2024-12-17,99.17286261553369,,DIS
2024-12-18,99.17286271401298,,DIS
2024-12-19,99.17286287573926,,DIS
