Date,Predicted Close,Symbol
2024-11-09,101.04287038710777,STX
2024-11-10,101.10314533965649,STX
2024-11-11,107.3620017708933,STX
2024-11-12,107.40081946014568,STX
2024-11-13,107.36870392696892,STX
2024-11-14,107.62440623751952,STX
2024-11-15,107.63578899184549,STX
2024-11-16,101.46478145736076,STX
2024-11-17,101.52505640990633,STX
2024-11-18,107.78391284114008,STX
2024-11-19,107.82273053038872,STX
2024-11-20,107.7906149972115,STX
2024-11-21,108.04631730776626,STX
2024-11-22,108.05770006208368,STX
2024-11-23,101.88669252760657,STX
2024-11-24,101.94696748015616,STX
2024-11-25,108.20582391138689,STX
2024-11-26,108.24464160062945,STX
2024-11-27,108.21252606745382,STX
2024-11-28,108.46822837800822,STX
2024-11-29,108.47961113232186,STX
2024-11-30,102.30860359784178,STX
2024-12-01,102.36887855040072,STX
2024-12-02,108.6277349816155,STX
2024-12-03,108.6665526708702,STX
2024-12-04,108.63443713769637,STX
2024-12-05,108.89013944824795,STX
2024-12-06,108.90152220256432,STX
2024-12-07,102.73051466808226,STX
2024-12-08,102.79078962063276,STX
