Symbol,Date,Predicted Close
FIS,2024-11-08,85.16390243328223
FIS,2024-11-11,85.19374264429501
FIS,2024-11-12,85.22196133267067
FIS,2024-11-13,85.24854891360722
FIS,2024-11-14,85.27349627229142
FIS,2024-11-15,85.29679477477796
FIS,2024-11-18,85.31843627848873
FIS,2024-11-19,85.33841314232123
FIS,2024-11-20,85.35671823635619
FIS,2024-11-21,85.37334495115437
FIS,2024-11-22,85.38828720663356
FIS,2024-11-25,85.40153946051682
FIS,2024-11-26,85.41309671634416
FIS,2024-11-27,85.42295453103951
FIS,2024-11-28,85.43110902202645
FIS,2024-11-29,85.43755687388558
FIS,2024-12-02,85.44229534454803
FIS,2024-12-03,85.44532227101926
FIS,2024-12-04,85.4466360746286
FIS,2024-12-05,85.44623576579971
FIS,2024-12-06,85.4441209483388
FIS,2024-12-09,85.44029182323685
FIS,2024-12-10,85.43474919198337
FIS,2024-12-11,85.42749445938962
FIS,2024-12-12,85.41852963591971
FIS,2024-12-13,85.40785733952843
FIS,2024-12-16,85.39548079700562
FIS,2024-12-17,85.38140384482685
FIS,2024-12-18,85.36563092951137
FIS,2024-12-19,85.34816710748814
