Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,65.51805387709958,,GIS
2024-11-11,65.47379263391778,,GIS
2024-11-12,65.42141300124814,,GIS
2024-11-13,65.38680265373236,,GIS
2024-11-14,65.40309051078805,,GIS
2024-11-15,65.40382645575549,,GIS
2024-11-18,65.40090717045729,,GIS
2024-11-19,65.39970578408683,,GIS
2024-11-20,65.39868576867711,,GIS
2024-11-21,65.39907508656343,,GIS
2024-11-22,65.39912999724713,,GIS
2024-11-25,65.39899968830164,,GIS
2024-11-26,65.39896789899726,,GIS
2024-11-27,65.39894106952369,,GIS
2024-11-28,65.39894836536452,,GIS
2024-11-29,65.39895083328982,,GIS
2024-12-02,65.39894595775635,,GIS
2024-12-03,65.39894489720594,,GIS
2024-12-04,65.39894427500495,,GIS
2024-12-05,65.39894434345467,,GIS
2024-12-06,65.39894442513487,,GIS
2024-12-09,65.39894426195033,,GIS
2024-12-10,65.3989442204386,,GIS
2024-12-11,65.39894420801244,,GIS
2024-12-12,65.39894420570042,,GIS
2024-12-13,65.39894420761105,,GIS
2024-12-16,65.39894420256226,,GIS
2024-12-17,65.39894420088334,,GIS
2024-12-18,65.39894420067377,,GIS
2024-12-19,65.3989442004951,,GIS
