Symbol,Date,Predicted Close
CI,2024-11-08,330.44948412075075
CI,2024-11-11,330.28757271732957
CI,2024-11-12,330.12545872200405
CI,2024-11-13,329.9631695168927
CI,2024-11-14,329.80073223905276
CI,2024-11-15,329.6381737792628
CI,2024-11-18,329.47552078080713
CI,2024-11-19,329.3127996382588
CI,2024-11-20,329.1500364962584
CI,2024-11-21,328.98725724828773
CI,2024-11-22,328.82448753543514
CI,2024-11-25,328.66175274515126
CI,2024-11-26,328.4990780099937
CI,2024-11-27,328.33648820635864
CI,2024-11-28,328.17400795319895
CI,2024-11-29,328.011661610727
CI,2024-12-02,327.84947327910186
CI,2024-12-03,327.68746679710006
CI,2024-12-04,327.52566574076945
CI,2024-12-05,327.3640934220657
CI,2024-12-06,327.202772887472
CI,2024-12-09,327.041726916601
CI,2024-12-10,326.8809780207801
CI,2024-12-11,326.72054844162005
CI,2024-12-12,326.56046014956786
CI,2024-12-13,326.40073484244436
CI,2024-12-16,326.2413939439673
CI,2024-12-17,326.08245860226134
CI,2024-12-18,325.92394968835623
CI,2024-12-19,325.76588779467374
