Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,164.96810927552445,,PEP
2024-11-11,165.0748001613283,,PEP
2024-11-12,164.8833986036844,,PEP
2024-11-13,164.80952819641945,,PEP
2024-11-14,164.9153435838373,,PEP
2024-11-15,164.89043989348568,,PEP
2024-11-18,164.89631653086786,,PEP
2024-11-19,164.88740728639712,,PEP
2024-11-20,164.87900888085753,,PEP
2024-11-21,164.88884243843975,,PEP
2024-11-22,164.88610717804627,,PEP
2024-11-25,164.88614837552797,,PEP
2024-11-26,164.88609499684165,,PEP
2024-11-27,164.88514890671414,,PEP
2024-11-28,164.8860297259126,,PEP
2024-11-29,164.88579201340653,,PEP
2024-12-02,164.8857364124717,,PEP
2024-12-03,164.88579707194543,,PEP
2024-12-04,164.88569567845184,,PEP
2024-12-05,164.88577051241649,,PEP
2024-12-06,164.88575444544185,,PEP
2024-12-09,164.88574283140593,,PEP
2024-12-10,164.88575374949497,,PEP
2024-12-11,164.88574356548224,,PEP
2024-12-12,164.88574944150423,,PEP
2024-12-13,164.88574885073376,,PEP
2024-12-16,164.88574712897523,,PEP
2024-12-17,164.88574853315868,,PEP
2024-12-18,164.88574758399196,,PEP
2024-12-19,164.88574798831158,,PEP
