Date,Predicted Close,Symbol
2024-11-09,289.39487530076633,CB
2024-11-10,289.62560145970974,CB
2024-11-11,294.50284548652996,CB
2024-11-12,294.5479917142432,CB
2024-11-13,294.559053924459,CB
2024-11-14,295.1038709935185,CB
2024-11-15,295.37505671512196,CB
2024-11-16,291.00996437251104,CB
2024-11-17,291.2406905314519,CB
2024-11-18,296.1179345582698,CB
2024-11-19,296.16308078598007,CB
2024-11-20,296.1741429961958,CB
2024-11-21,296.71896006525867,CB
2024-11-22,296.9901457868555,CB
2024-11-23,292.62505344425006,CB
2024-11-24,292.85577960319404,CB
2024-11-25,297.73302363000965,CB
2024-11-26,297.77816985771545,CB
2024-11-27,297.78923206793246,CB
2024-11-28,298.33404913699513,CB
2024-11-29,298.60523485858914,CB
2024-11-30,294.2401425159816,CB
2024-12-01,294.4708686749324,CB
2024-12-02,299.34811270173634,CB
2024-12-03,299.3932589294507,CB
2024-12-04,299.40432113966915,CB
2024-12-05,299.94913820872927,CB
2024-12-06,300.22032393032583,CB
2024-12-07,295.8552315877168,CB
2024-12-08,296.08595774666105,CB
